"datetime","airTemperature_degF","lakeElevation_ft","outflow_cfs","precipitation_in"
2018-01-05 04:00:00,"9.4","1091.86","93","0"
2018-01-05 05:00:00,"7.7","1091.83","92","0"
2018-01-05 06:00:00,"6.3","1091.78","92","0"
2018-01-05 07:00:00,"4.2","1091.8","93","0"
2018-01-05 08:00:00,"3.1","1091.83","93","0"
2018-01-05 09:00:00,"2.1","1091.79","92","0"
2018-01-05 10:00:00,"2","1091.77","93","0"
2018-01-05 11:00:00,"1.2","1091.74","92","0"
2018-01-05 12:00:00,"1.6","1091.77","92","0"
2018-01-05 13:00:00,"1.5","1091.78","93","0"
2018-01-05 14:00:00,"1.5","1091.76","93","0"
2018-01-05 15:00:00,"2","1091.77","92","0"
2018-01-05 16:00:00,"1.9","1091.76","94","0"
2018-01-05 17:00:00,"0","1091.76","92","0"
2018-01-05 18:00:00,"-1.8","1091.74","93","0"
2018-01-05 19:00:00,"-3.5","1091.72","93","0"
2018-01-05 20:00:00,"-5.1","1091.82","93","0"
2018-01-05 21:00:00,"-5.8","1091.85","92","0"
2018-01-05 22:00:00,"-6.3","1091.78","93","0"
2018-01-05 23:00:00,"-6.6","1091.8","92","0"
2018-01-06 00:00:00,"-5.9","1091.82","93","0"
2018-01-06 01:00:00,"-5.8","1091.78","93","0"
2018-01-06 02:00:00,"-5.4","1091.79","92","0"
2018-01-06 03:00:00,"-5.5","1091.8","92","0"
2018-01-06 04:00:00,"-5.9","1091.83","92","0"
2018-01-06 05:00:00,"-6.1","1091.88",NA,"0"
2018-01-06 06:00:00,"-6.1","1091.76",NA,"0"
2018-01-06 07:00:00,"-6.5","1091.72",NA,"0"
2018-01-06 08:00:00,"-6.3","1091.78",NA,"0"
2018-01-06 09:00:00,"-5.6","1091.84",NA,"0"
2018-01-06 10:00:00,"-3.8","1091.75","93","0"
2018-01-06 11:00:00,"-2.5","1091.74","93","0"
2018-01-06 12:00:00,"-1.4","1091.8","92","0"
2018-01-06 13:00:00,"-0.2","1091.8","92","0"
2018-01-06 14:00:00,"0.3","1091.77","93","0"
2018-01-06 15:00:00,"1.4","1091.77","93","0"
2018-01-06 16:00:00,"-0.3","1091.76","93","0"
2018-01-06 17:00:00,"-2","1091.77","93","0"
2018-01-06 18:00:00,"-3.3","1091.76","92","0"
2018-01-06 19:00:00,"-4.9","1091.86",NA,"0"
2018-01-06 20:00:00,"-5.2","1091.8",NA,"0"
2018-01-06 21:00:00,"-6","1091.78",NA,"0"
2018-01-06 22:00:00,"-6.8","1091.82",NA,"0"
2018-01-06 23:00:00,"-7.8","1091.74",NA,"0"
2018-01-07 00:00:00,"-8.1","1091.8",NA,"0"
2018-01-07 01:00:00,"-8.8","1091.74",NA,"0"
2018-01-07 02:00:00,"-10.2","1091.76",NA,"0"
2018-01-07 03:00:00,"-9.7","1091.74",NA,"0"
2018-01-07 04:00:00,"-9.9","1091.74",NA,"0"
2018-01-07 05:00:00,"-10.3","1091.76",NA,"0"
2018-01-07 06:00:00,"-10.7","1091.72",NA,"0"
2018-01-07 07:00:00,"-10.1","1091.76",NA,"0"
2018-01-07 08:00:00,"-12.5","1091.75",NA,"0"
2018-01-07 09:00:00,"-8.5","1091.76",NA,"0"
2018-01-07 10:00:00,"-5.9","1091.75",NA,"0"
2018-01-07 11:00:00,"-0.4","1091.74","92","0"
2018-01-07 12:00:00,"4.4","1091.75","92","0"
2018-01-07 13:00:00,"7.9","1091.72","92","0"
2018-01-07 14:00:00,"7.8","1091.74","92","0"
2018-01-07 15:00:00,"7.8","1091.75","92","0"
2018-01-07 16:00:00,"8.1","1091.75","92","0"
2018-01-07 17:00:00,"5.7","1091.75","92","0"
2018-01-07 18:00:00,"3.8","1091.74","92","0"
2018-01-07 19:00:00,"8","1091.74","92","0"
2018-01-07 20:00:00,"8.3","1091.73","92","0"
2018-01-07 21:00:00,"9","1091.73","92","0"
2018-01-07 22:00:00,"9.5","1091.74","92","0"
2018-01-07 23:00:00,"9.9","1091.74","92","0"
2018-01-08 00:00:00,"10.1","1091.74","92","0"
2018-01-08 01:00:00,"9.8","1091.73","92","0"
2018-01-08 02:00:00,"9.7","1091.73","92","0"
2018-01-08 03:00:00,"9.9","1091.73","92","0"
2018-01-08 04:00:00,"10.5","1091.74","92","0"
2018-01-08 05:00:00,"10","1091.73","92","0"
2018-01-08 06:00:00,"10.2","1091.72","92","0"
2018-01-08 07:00:00,"12.6","1091.73","92","0"
2018-01-08 08:00:00,"15","1091.74","92","0"
2018-01-08 09:00:00,"17.9","1091.72","92","0"
2018-01-08 10:00:00,"20.1","1091.73","92","0"
2018-01-08 11:00:00,"22.5","1091.73","92","0"
2018-01-08 12:00:00,"23.7","1091.71","92","0"
2018-01-08 13:00:00,"26.1","1091.74","92","0"
2018-01-08 14:00:00,"29.2","1091.69","92","0"
2018-01-08 15:00:00,"27","1091.72","92","0"
2018-01-08 16:00:00,"23.9","1091.72","92","0"
2018-01-08 17:00:00,"22.9","1091.71","92","0"
2018-01-08 18:00:00,"23.3","1091.7","92","0"
2018-01-08 19:00:00,"24.2","1091.7","92","0"
2018-01-08 20:00:00,"24.7","1091.71","92","0"
2018-01-08 21:00:00,"24.7","1091.71","92","0"
2018-01-08 22:00:00,"24.1","1091.71","92","0"
2018-01-08 23:00:00,"24.4","1091.73","92","0"
2018-01-09 00:00:00,"23.6","1091.7","92","0"
2018-01-09 01:00:00,"24.5","1091.72","92","0"
2018-01-09 02:00:00,"24.9","1091.71","92","0"
2018-01-09 03:00:00,"25.4","1091.68","92","0"
2018-01-09 04:00:00,"25.9","1091.69","92","0"
2018-01-09 05:00:00,"26.5","1091.71","92","0"
2018-01-09 06:00:00,"27","1091.7","92","0"
2018-01-09 07:00:00,"29","1091.74","92","0"
2018-01-09 08:00:00,"29.1","1091.72","92","0"
2018-01-09 09:00:00,"31.5","1091.66","92","0"
2018-01-09 10:00:00,"31.6","1091.78","92","0"
2018-01-09 11:00:00,"32.3","1091.65","93","0"
2018-01-09 12:00:00,"33.9","1091.64","92","0"
2018-01-09 13:00:00,"33","1091.68","93","0.01"
2018-01-09 14:00:00,"33.1","1091.7","92","0.01"
2018-01-09 15:00:00,"32.3","1091.7","92","0"
2018-01-09 16:00:00,"31.5","1091.71","92","0"
2018-01-09 17:00:00,"30.6","1091.69","92","0"
2018-01-09 18:00:00,"29.9","1091.72","92","0"
2018-01-09 19:00:00,"28.8","1091.71","92","0"
2018-01-09 20:00:00,"27.7","1091.7","92","0"
2018-01-09 21:00:00,"26.6","1091.68","92","0"
2018-01-09 22:00:00,"25.6","1091.66","92","0"
2018-01-09 23:00:00,"24.5","1091.68","92","0"
2018-01-10 00:00:00,"24.2","1091.67","92","0"
2018-01-10 01:00:00,"23.1","1091.69","91","0"
2018-01-10 02:00:00,"20.9","1091.69","92","0"
2018-01-10 03:00:00,"19.3","1091.68","92","0"
2018-01-10 04:00:00,"16.1","1091.68","92","0"
2018-01-10 05:00:00,"14","1091.66","92","0"
2018-01-10 06:00:00,"12.5","1091.66","92","0"
2018-01-10 07:00:00,"10.7","1091.65","92","0"
2018-01-10 08:00:00,"10","1091.66","92","0"
2018-01-10 09:00:00,"13.7","1091.65","92","0"
2018-01-10 10:00:00,"20.3","1091.68","92","0"
2018-01-10 11:00:00,"23.7","1091.69","92","0"
2018-01-10 12:00:00,"29.7","1091.68","92","0"
2018-01-10 13:00:00,"29.8","1091.65","92","0"
2018-01-10 14:00:00,"33.5","1091.66","92","0.01"
2018-01-10 15:00:00,"35","1091.67","92","0.01"
2018-01-10 16:00:00,"31.4","1091.67","92","0"
2018-01-10 17:00:00,"27.3","1091.66","92","0"
2018-01-10 18:00:00,"23.1","1091.65","92","0"
2018-01-10 19:00:00,"24.5","1091.65","92","0"
2018-01-10 20:00:00,"25.4","1091.66","92","0"
2018-01-10 21:00:00,"29.2","1091.65","92","0"
2018-01-10 22:00:00,"29.1","1091.69","92","0"
2018-01-10 23:00:00,"29.7","1091.68","92","0"
2018-01-11 00:00:00,"31","1091.66","92","0"
2018-01-11 01:00:00,"31","1091.65","92","0"
2018-01-11 02:00:00,"32.1","1091.66","92","0"
2018-01-11 03:00:00,"32.4","1091.62","92","0"
2018-01-11 04:00:00,"32.7","1091.65","92","0"
2018-01-11 05:00:00,"33","1091.63","92","0"
2018-01-11 06:00:00,"32.1","1091.66","91","0"
2018-01-11 07:00:00,"31.9","1091.63","92","0"
2018-01-11 08:00:00,"33.6","1091.66","92","0"
2018-01-11 09:00:00,"37","1091.64","91","0"
2018-01-11 10:00:00,"38.5","1091.64","92","0"
2018-01-11 11:00:00,"40.2","1091.63","92","0"
2018-01-11 12:00:00,"42.3","1091.64","92","0.13"
2018-01-11 13:00:00,"44.2","1091.66","92","0.17"
2018-01-11 14:00:00,"44.7","1091.63","92","0.14"
2018-01-11 15:00:00,"46","1091.62","92","0.1"
2018-01-11 16:00:00,"45.7","1091.62","92","0.01"
2018-01-11 17:00:00,"46.1","1091.61","92","0"
2018-01-11 18:00:00,"45.8","1091.61","92","0"
2018-01-11 19:00:00,"46","1091.66","93","0"
2018-01-11 20:00:00,"47.1","1091.6","92","0"
2018-01-11 21:00:00,"46.8","1091.62","92","0"
2018-01-11 22:00:00,"46.7","1091.58","93","0"
2018-01-11 23:00:00,"46.9","1091.65","92","0"
2018-01-12 00:00:00,"47.3","1091.64","92","0"
2018-01-12 01:00:00,"46.3","1091.65","93","0"
2018-01-12 02:00:00,"45","1091.63","92","0"
2018-01-12 03:00:00,"48.3","1091.63","93","0"
2018-01-12 04:00:00,"50.9","1091.56","93","0"
2018-01-12 05:00:00,"50.6","1091.64","92","0"
2018-01-12 06:00:00,"49.2","1091.63","94","0"
2018-01-12 07:00:00,"49.6","1091.58","93","0"
2018-01-12 08:00:00,"52","1091.6","94","0"
2018-01-12 09:00:00,"53.5","1091.68","94","0"
2018-01-12 10:00:00,"54.4","1091.67","94","0.01"
2018-01-12 11:00:00,"55.6","1091.7","95","0.07"
2018-01-12 12:00:00,"54.3","1091.72","103","0.16"
2018-01-12 13:00:00,"52.6","1091.69","117","0.19"
2018-01-12 14:00:00,"52.8","1091.72","126","0.16"
2018-01-12 15:00:00,"56.4","1091.78","131","0.12"
2018-01-12 16:00:00,"56.7","1091.78","133","0.08"
2018-01-12 17:00:00,"57.7","1091.76","134","0.07"
2018-01-12 18:00:00,"57","1091.81","135","0.05"
2018-01-12 19:00:00,"50.3","1091.88","130","0"
2018-01-12 20:00:00,"56","1091.88","125","0.01"
2018-01-12 21:00:00,"56.4","1091.93","121","0"
2018-01-12 22:00:00,"55","1091.9","119","0.02"
2018-01-12 23:00:00,"54.2","1091.95","117","0.01"
2018-01-13 00:00:00,"52.028571","1091.969048","116","0.015238"
2018-01-13 01:00:00,"49.857143","1091.988095","122","0.015238"
2018-01-13 02:00:00,"47.685714","1092.007143","133","0.015238"
2018-01-13 03:00:00,"45.514286","1092.02619","138","0.015238"
2018-01-13 04:00:00,"43.342857","1092.045238","135","0.015238"
2018-01-13 05:00:00,"41.171429","1092.064286","130","0.015238"
2018-01-13 06:00:00,"39","1092.083333","126","0.015238"
2018-01-13 07:00:00,"36.828571","1092.102381","129","0.015238"
2018-01-13 08:00:00,"34.657143","1092.121429","124","0.015238"
2018-01-13 09:00:00,"32.485714","1092.140476","119","0.015238"
2018-01-13 10:00:00,"30.314286","1092.159524","116","0.015238"
2018-01-13 11:00:00,"28.142857","1092.178571","114","0.015238"
2018-01-13 12:00:00,"25.971429","1092.197619","114","0.015238"
2018-01-13 13:00:00,"23.8","1092.216667","110","0.015238"
2018-01-13 14:00:00,"21.628571","1092.235714","109","0.015238"
2018-01-13 15:00:00,"19.457143","1092.254762","108","0.015238"
2018-01-13 16:00:00,"17.285714","1092.27381","107","0.015238"
2018-01-13 17:00:00,"15.114286","1092.292857","106","0.015238"
2018-01-13 18:00:00,"12.942857","1092.311905","107","0.015238"
2018-01-13 19:00:00,"10.771429","1092.330952","106","0.015238"
2018-01-13 20:00:00,"8.6","1092.35","105","0.015238"
2018-01-13 21:00:00,"8.5","1092.34","105","0"
2018-01-13 22:00:00,"7.7","1092.34","105","0"
2018-01-13 23:00:00,"7.8","1092.33","104","0"
2018-01-14 00:00:00,"7.7","1092.37","104","0"
2018-01-14 01:00:00,"6.8","1092.38","104","0"
2018-01-14 02:00:00,"5.5","1092.38","104","0"
2018-01-14 03:00:00,"4.6","1092.38","104","0"
2018-01-14 04:00:00,"4.2","1092.41","104","0"
2018-01-14 05:00:00,"3","1092.41","104","0"
2018-01-14 06:00:00,"2.3","1092.39","104","0"
2018-01-14 07:00:00,"1.8","1092.4","104","0"
2018-01-14 08:00:00,"1.5","1092.44","104","0"
2018-01-14 09:00:00,"2.5","1092.39","104","0"
2018-01-14 10:00:00,"3.8","1092.42","104","0"
2018-01-14 11:00:00,"6.3","1092.41","104","0"
2018-01-14 12:00:00,"10.4","1092.42","104","0"
2018-01-14 13:00:00,"12.4","1092.43","104","0"
2018-01-14 14:00:00,"12.6","1092.44","104","0"
2018-01-14 15:00:00,"13","1092.45","104","0"
2018-01-14 16:00:00,"11.1","1092.45","103","0"
2018-01-14 17:00:00,"9.3","1092.45","104","0"
2018-01-14 18:00:00,"7.9","1092.45","104","0"
2018-01-14 19:00:00,"6.6","1092.46","104","0"
2018-01-14 20:00:00,"5.5","1092.46","104","0"
2018-01-14 21:00:00,"4.5","1092.46","104","0"
2018-01-14 22:00:00,"3","1092.47","104","0"
2018-01-14 23:00:00,"1.8","1092.46","104","0"
2018-01-15 00:00:00,"0.9","1092.48","104","0"
2018-01-15 01:00:00,"0.4","1092.47","104","0"
2018-01-15 02:00:00,"0.7","1092.49","104","0"
2018-01-15 03:00:00,"1.1","1092.47","104","0"
2018-01-15 04:00:00,"1.2","1092.49","104","0"
2018-01-15 05:00:00,"0.9","1092.49","103","0"
2018-01-15 06:00:00,"0.6","1092.5","104","0"
2018-01-15 07:00:00,"0.5","1092.48","104","0"
2018-01-15 08:00:00,"-0.7","1092.48","105","0"
2018-01-15 09:00:00,"2.8","1092.48","104","0"
2018-01-15 10:00:00,"7.1","1092.48","104","0"
2018-01-15 11:00:00,"9.2","1092.48","104","0"
2018-01-15 12:00:00,"10.4","1092.5","105","0"
2018-01-15 13:00:00,"12.6","1092.5","105","0"
2018-01-15 14:00:00,"15","1092.52","106","0"
2018-01-15 15:00:00,"15.9","1092.5","106","0"
2018-01-15 16:00:00,"16.1","1092.52","106","0"
2018-01-15 17:00:00,"15.5","1092.51","106","0"
2018-01-15 18:00:00,"15.5","1092.49","106","0"
2018-01-15 19:00:00,"15.5","1092.5","105","0"
2018-01-15 20:00:00,"15.2","1092.5","106","0"
2018-01-15 21:00:00,"14.8","1092.5","106","0"
2018-01-15 22:00:00,"15.1","1092.51","106","0"
2018-01-15 23:00:00,"15.1","1092.52","106","0"
2018-01-16 00:00:00,"15.2","1092.53","106","0"
2018-01-16 01:00:00,"15.3","1092.54","106","0"
2018-01-16 02:00:00,"15.4","1092.52","106","0"
2018-01-16 03:00:00,"15.2","1092.52","106","0"
2018-01-16 04:00:00,"15.1","1092.54","106","0"
2018-01-16 05:00:00,"14.9","1092.56","106","0"
2018-01-16 06:00:00,"14.7","1092.54","106","0"
2018-01-16 07:00:00,"14.9","1092.54","105","0"
2018-01-16 08:00:00,"15","1092.51","106","0"
2018-01-16 09:00:00,"15.8","1092.52","107","0"
2018-01-16 10:00:00,"17.6","1092.53","107","0"
2018-01-16 11:00:00,"18.8","1092.53","106","0"
2018-01-16 12:00:00,"24.1","1092.56","105","0"
2018-01-16 13:00:00,"25.7","1092.56","105","0"
2018-01-16 14:00:00,"27.3","1092.56","105","0"
2018-01-16 15:00:00,"27.9","1092.56","105","0"
2018-01-16 16:00:00,"27.7","1092.56","104","0"
2018-01-16 17:00:00,"26.6","1092.54","105","0"
2018-01-16 18:00:00,"25.5","1092.54","109","0"
2018-01-16 19:00:00,"24.1","1092.55","109","0"
2018-01-16 20:00:00,"23.6","1092.54","109","0"
2018-01-16 21:00:00,"23.4","1092.56","109","0"
2018-01-16 22:00:00,"23.4","1092.55","109","0"
2018-01-16 23:00:00,"23.3","1092.55","109","0"
2018-01-17 00:00:00,"23.1","1092.57","109","0"
2018-01-17 01:00:00,"23","1092.58","109","0"
2018-01-17 02:00:00,"23","1092.58","109","0"
2018-01-17 03:00:00,"23.1","1092.56","109","0"
2018-01-17 04:00:00,"23.2","1092.57","109","0"
2018-01-17 05:00:00,"22.9","1092.57","109","0"
2018-01-17 06:00:00,"22.7","1092.57","109","0"
2018-01-17 07:00:00,"22.7","1092.59","109","0"
2018-01-17 08:00:00,"23","1092.57","109","0"
2018-01-17 09:00:00,"23.7","1092.58","110","0"
2018-01-17 10:00:00,"25.1","1092.58","110","0"
2018-01-17 11:00:00,"26.4","1092.58","109","0"
2018-01-17 12:00:00,"27","1092.59","110","0"
2018-01-17 13:00:00,"27.5","1092.59","110","0"
2018-01-17 14:00:00,"28","1092.6","110","0"
2018-01-17 15:00:00,"28.4","1092.6","109","0"
2018-01-17 16:00:00,"27.7","1092.6","110","0"
2018-01-17 17:00:00,"27.2","1092.58","110","0"
2018-01-17 18:00:00,"26.4","1092.59","110","0"
2018-01-17 19:00:00,"25.9","1092.62","110","0"
2018-01-17 20:00:00,"25.5","1092.6","110","0"
2018-01-17 21:00:00,"24.6","1092.6","110","0"
2018-01-17 22:00:00,"23.6","1092.62","110","0"
2018-01-17 23:00:00,"21.6","1092.62","109","0"
2018-01-18 00:00:00,"19.3","1092.62","110","0"
2018-01-18 01:00:00,"16.8","1092.62","110","0"
2018-01-18 02:00:00,"15.5","1092.59","110","0"
2018-01-18 03:00:00,"14.3","1092.62","110","0"
2018-01-18 04:00:00,"13.4","1092.6","110","0"
2018-01-18 05:00:00,"12.6","1092.62","110","0"
2018-01-18 06:00:00,"11.7","1092.59","110","0"
2018-01-18 07:00:00,"10.8","1092.62","110","0"
2018-01-18 08:00:00,"10.7","1092.61","110","0"
2018-01-18 09:00:00,"12.9","1092.62","110","0"
2018-01-18 10:00:00,"16.2","1092.61","110","0"
2018-01-18 11:00:00,"19.3","1092.62","110","0"
2018-01-18 12:00:00,"22.2","1092.61","110","0"
2018-01-18 13:00:00,"23.5","1092.62","112","0"
2018-01-18 14:00:00,"24.3","1092.59","114","0"
2018-01-18 15:00:00,"24.4","1092.54","192","0"
2018-01-18 16:00:00,"23.3","1092.53","192","0"
2018-01-18 17:00:00,"22.4","1092.56","194","0"
2018-01-18 18:00:00,"21.9","1092.56","192","0"
2018-01-18 19:00:00,"21.8","1092.56","192","0"
2018-01-18 20:00:00,"20","1092.54","192","0"
2018-01-18 21:00:00,"20.1","1092.56","190","0"
2018-01-18 22:00:00,"20.4","1092.57","190","0"
2018-01-18 23:00:00,"20.3","1092.56","189","0"
2018-01-19 00:00:00,"20.2","1092.54","190","0"
2018-01-19 01:00:00,"20.3","1092.55","190","0"
2018-01-19 02:00:00,"20.4","1092.57","192","0"
2018-01-19 03:00:00,"20.5","1092.52","190","0"
2018-01-19 04:00:00,"20.4","1092.56","192","0"
2018-01-19 05:00:00,"20.4","1092.55","189","0"
2018-01-19 06:00:00,"19.7","1092.55","190","0"
2018-01-19 07:00:00,"19.6","1092.52","189","0"
2018-01-19 08:00:00,"19.8","1092.54","189","0"
2018-01-19 09:00:00,"21.3","1092.52","189","0"
2018-01-19 10:00:00,"22.9","1092.55","189","0"
2018-01-19 11:00:00,"24","1092.52","189","0"
2018-01-19 12:00:00,"24","1092.52","201","0"
2018-01-19 13:00:00,"24.3","1092.52","208","0"
2018-01-19 14:00:00,"25.8","1092.51","227","0"
2018-01-19 15:00:00,"26.7","1092.49","229","0"
2018-01-19 16:00:00,"26.3","1092.5","227","0"
2018-01-19 17:00:00,"25.6","1092.54","227","0"
2018-01-19 18:00:00,"25.1","1092.49","227","0"
2018-01-19 19:00:00,"24.7","1092.5","229","0"
2018-01-19 20:00:00,"24.6","1092.48","227","0"
2018-01-19 21:00:00,"24.4","1092.5","225","0"
2018-01-19 22:00:00,"21.8","1092.5","225","0"
2018-01-19 23:00:00,"23.9","1092.5","225","0"
2018-01-20 00:00:00,"24.8","1092.47","225","0"
2018-01-20 01:00:00,"25.3","1092.49","223","0"
2018-01-20 02:00:00,"25.5","1092.45","225","0"
2018-01-20 03:00:00,"25","1092.46","227","0"
2018-01-20 04:00:00,"26.3","1092.46","223","0"
2018-01-20 05:00:00,"27","1092.49","223","0"
2018-01-20 06:00:00,"28.5","1092.44","225","0"
2018-01-20 07:00:00,"28.4","1092.48","223","0"
2018-01-20 08:00:00,"27.3","1092.45","225","0"
2018-01-20 09:00:00,"32","1092.53","225","0"
2018-01-20 10:00:00,"36.7","1092.49","225","0"
2018-01-20 11:00:00,"38.6","1092.46","225","0.01"
2018-01-20 12:00:00,"40.8","1092.48","221","0.01"
2018-01-20 13:00:00,"42.2","1092.45","221","0"
2018-01-20 14:00:00,"43.6","1092.45","223","0.15"
2018-01-20 15:00:00,"42.4","1092.44","223","0.07"
2018-01-20 16:00:00,"41.1","1092.45","225","0.04"
2018-01-20 17:00:00,"39.4","1092.44","223","0.01"
2018-01-20 18:00:00,"38.4","1092.44","223","0.01"
2018-01-20 19:00:00,"35.4","1092.46","225","0"
2018-01-20 20:00:00,"30.5","1092.44","223","0"
2018-01-20 21:00:00,"29.1","1092.46","219","0"
2018-01-20 22:00:00,"28.9","1092.42","219","0"
2018-01-20 23:00:00,"29","1092.44","223","0"
2018-01-21 00:00:00,"32.2","1092.44","219","0"
2018-01-21 01:00:00,"31.3","1092.43","219","0"
2018-01-21 02:00:00,"30.9","1092.41","219","0"
2018-01-21 03:00:00,"29.4","1092.45","221","0"
2018-01-21 04:00:00,"29.7","1092.42","219","0"
2018-01-21 05:00:00,"30","1092.42","221","0"
2018-01-21 06:00:00,"32","1092.44","218","0"
2018-01-21 07:00:00,"32.4","1092.4","221","0"
2018-01-21 08:00:00,"32.9","1092.43","219","0"
2018-01-21 09:00:00,"34.7","1092.43","219","0"
2018-01-21 10:00:00,"36","1092.41","221","0"
2018-01-21 11:00:00,"38.8","1092.41","219","0.01"
