"datetime","airTemperature_degF","lakeElevation_ft","outflow_cfs","precipitation_in"
2022-01-04 22:00:00,"19.8","1092","75","0"
2022-01-04 23:00:00,"19.8","1092.01","75","0"
2022-01-05 00:00:00,"20.4","1092.04","75","0"
2022-01-05 01:00:00,"20","1092.03","75","0"
2022-01-05 02:00:00,"19.5","1092.02","75","0"
2022-01-05 03:00:00,"18.4","1091.96","75","0"
2022-01-05 04:00:00,"23.9","1092.02","75","0"
2022-01-05 05:00:00,"21.5","1091.97","75","0"
2022-01-05 06:00:00,"21.5","1092.02","75","0"
2022-01-05 07:00:00,"26.9","1092.04","75","0"
2022-01-05 08:00:00,"28.4","1091.98","75","0"
2022-01-05 09:00:00,"30","1092.01","75","0"
2022-01-05 10:00:00,"32.3","1091.97","75","0"
2022-01-05 11:00:00,"35.5","1091.97","75","0"
2022-01-05 12:00:00,"37.2","1091.98","75","0"
2022-01-05 13:00:00,"37.7","1092","75","0"
2022-01-05 14:00:00,"37.7","1092.06","75","0"
2022-01-05 15:00:00,"38.5","1092.02","74","0"
2022-01-05 16:00:00,"37.5","1092.03","75","0"
2022-01-05 17:00:00,"35.5","1092.01","74","0"
2022-01-05 18:00:00,"37.9","1092.01","75","0"
2022-01-05 19:00:00,"37.2","1092","74","0"
2022-01-05 20:00:00,"36.1","1092.02","74","0"
2022-01-05 21:00:00,"35.3","1092.01","75","0"
2022-01-05 22:00:00,"34.7","1092.01","74","0"
2022-01-05 23:00:00,"33.5","1092.01","75","0"
2022-01-06 00:00:00,"31.4","1092.01","75","0"
2022-01-06 01:00:00,"31.2","1092.02","74","0"
2022-01-06 02:00:00,"30.8","1092.01","75","0"
2022-01-06 03:00:00,"29.1","1092.01","74","0"
2022-01-06 04:00:00,"29.1","1092.03","74","0"
2022-01-06 05:00:00,"30.7","1092.03","74","0"
2022-01-06 06:00:00,"28.4","1092.01","74","0"
2022-01-06 07:00:00,"27.7","1091.99","74","0"
2022-01-06 08:00:00,"27.6","1091.99","74","0"
2022-01-06 09:00:00,"28.5","1091.99","74","0"
2022-01-06 10:00:00,"29.6","1092.01","74","0"
2022-01-06 11:00:00,"29.4","1091.96","75","0"
2022-01-06 12:00:00,"29.3","1092","125","0"
2022-01-06 13:00:00,"29","1091.95","125","0"
2022-01-06 14:00:00,"29.8","1091.93","124","0"
2022-01-06 15:00:00,"29.3","1091.99","125","0"
2022-01-06 16:00:00,"28","1091.99","125","0"
2022-01-06 17:00:00,"26.8","1091.95","124","0"
2022-01-06 18:00:00,"26.4","1091.96","124","0"
2022-01-06 19:00:00,"25.7","1091.95","125","0"
2022-01-06 20:00:00,"25.5","1091.97","125","0"
2022-01-06 21:00:00,"25.4","1091.95","124","0"
2022-01-06 22:00:00,"25","1091.96","124","0"
2022-01-06 23:00:00,"24.7","1091.95","124","0"
2022-01-07 00:00:00,"24.2","1091.97","124","0"
2022-01-07 01:00:00,"24.3","1091.97","124","0"
2022-01-07 02:00:00,"23.8","1091.98","124","0"
2022-01-07 03:00:00,"23.3","1091.95","124","0"
2022-01-07 04:00:00,"23.7","1091.93","124","0"
2022-01-07 05:00:00,"23.4","1091.93","124","0"
2022-01-07 06:00:00,"23.1","1091.93","124","0"
2022-01-07 07:00:00,"23.4","1091.96","124","0"
2022-01-07 08:00:00,"23.5","1091.96","124","0"
2022-01-07 09:00:00,"23.7","1091.95","124","0"
2022-01-07 10:00:00,"24","1091.96","122","0"
2022-01-07 11:00:00,"24.1","1091.96","124","0"
2022-01-07 12:00:00,"24.9","1091.95","124","0"
2022-01-07 13:00:00,"25.1","1091.94","124","0"
2022-01-07 14:00:00,"24.7","1091.95","124","0"
2022-01-07 15:00:00,"24.7","1091.97","124","0"
2022-01-07 16:00:00,"24.1","1091.97","124","0"
2022-01-07 17:00:00,"23.2","1091.95","122","0"
2022-01-07 18:00:00,"23.1","1091.93","122","0"
2022-01-07 19:00:00,"21.9","1091.93","124","0"
2022-01-07 20:00:00,"20.2","1091.94","124","0"
2022-01-07 21:00:00,"19.1","1091.96","125","0"
2022-01-07 22:00:00,"17.5","1091.96","124","0"
2022-01-07 23:00:00,"16.3","1091.95","124","0"
2022-01-08 00:00:00,"15.9","1091.94","122","0"
2022-01-08 01:00:00,"15","1091.93","122","0"
2022-01-08 02:00:00,"14.2","1091.95","124","0"
2022-01-08 03:00:00,"12.2","1091.93","124","0"
2022-01-08 04:00:00,"10.5","1091.93","124","0"
2022-01-08 05:00:00,"8.8","1091.97","122","0"
2022-01-08 06:00:00,"7","1091.94","122","0"
2022-01-08 07:00:00,"6","1091.95","122","0"
2022-01-08 08:00:00,"5.5","1091.93","125","0"
2022-01-08 09:00:00,"8.5","1091.91","122","0"
2022-01-08 10:00:00,"10.9","1091.91","124","0"
2022-01-08 11:00:00,"13.7","1091.93","122","0"
2022-01-08 12:00:00,"17.3","1091.93","124","0"
2022-01-08 13:00:00,"18.8","1091.94","122","0"
2022-01-08 14:00:00,"21.3","1091.93","122","0"
2022-01-08 15:00:00,"20.3","1091.92","121","0"
2022-01-08 16:00:00,"17.1","1091.92","122","0"
2022-01-08 17:00:00,"13.6","1091.9","122","0"
2022-01-08 18:00:00,"10.8","1091.91","124","0"
2022-01-08 19:00:00,"8.8","1091.93","124","0"
2022-01-08 20:00:00,"7.8","1091.92","124","0"
2022-01-08 21:00:00,"7.6","1091.94","122","0"
2022-01-08 22:00:00,"7.1","1091.91","122","0"
2022-01-08 23:00:00,"9.5","1091.92","122","0"
2022-01-09 00:00:00,"13.4","1091.89","122","0"
2022-01-09 01:00:00,"14.8","1091.94","122","0"
2022-01-09 02:00:00,"17.1","1091.91","122","0"
2022-01-09 03:00:00,"21","1091.92","122","0"
2022-01-09 04:00:00,"21.1","1091.89","122","0"
2022-01-09 05:00:00,"22.2","1091.83","121","0"
2022-01-09 06:00:00,"23.4","1091.92","122","0"
2022-01-09 07:00:00,"25.8","1091.89","122","0"
2022-01-09 08:00:00,"26.2","1091.89","122","0"
2022-01-09 09:00:00,"26","1091.91","122","0"
2022-01-09 10:00:00,"27.3","1091.82","122","0"
2022-01-09 11:00:00,"27.8","1091.95","122","0"
2022-01-09 12:00:00,"29.3","1091.97","122","0"
2022-01-09 13:00:00,"30.5","1091.9","122","0"
2022-01-09 14:00:00,"30.8","1091.89","122","0"
2022-01-09 15:00:00,"30.7","1091.86","122","0"
2022-01-09 16:00:00,"30.9","1091.88","121","0"
2022-01-09 17:00:00,"31.2","1091.9","122","0"
2022-01-09 18:00:00,"32.4","1091.89","122","0"
2022-01-09 19:00:00,"33.1","1091.87","121","0"
2022-01-09 20:00:00,"33.2","1091.88","122","0"
2022-01-09 21:00:00,"33.7","1091.88","122","0"
2022-01-09 22:00:00,"35.2","1091.87","122","0"
2022-01-09 23:00:00,"34.9","1091.89","122","0"
2022-01-10 00:00:00,"31","1091.86","124","0"
2022-01-10 01:00:00,"29.6","1091.84","121","0"
2022-01-10 02:00:00,"27.1","1091.88","122","0"
2022-01-10 03:00:00,"24.4","1091.82","124","0"
2022-01-10 04:00:00,"22.4","1091.86","122","0"
2022-01-10 05:00:00,"20.7","1091.85","122","0"
2022-01-10 06:00:00,"19.3","1091.89","122","0"
2022-01-10 07:00:00,"17.5","1091.85","122","0"
2022-01-10 08:00:00,"16.2","1091.87","122","0"
2022-01-10 09:00:00,"17.8","1091.88","122","0"
2022-01-10 10:00:00,"18.7","1091.9","121","0"
2022-01-10 11:00:00,"19","1091.84","122","0"
2022-01-10 12:00:00,"19.3","1091.81","122","0"
2022-01-10 13:00:00,"19.6","1091.84","121","0"
2022-01-10 14:00:00,"18.4","1091.84","121","0"
2022-01-10 15:00:00,"18.5","1091.85","122","0"
2022-01-10 16:00:00,"18.7","1091.85","122","0"
2022-01-10 17:00:00,"18","1091.85","121","0"
2022-01-10 18:00:00,"16.8","1091.85","121","0"
2022-01-10 19:00:00,"16.4","1091.86","122","0"
2022-01-10 20:00:00,"15.1","1091.84","121","0"
2022-01-10 21:00:00,"14.8","1091.84","121","0"
2022-01-10 22:00:00,"13.5","1091.84","121","0"
2022-01-10 23:00:00,"12","1091.86","122","0"
2022-01-11 00:00:00,"9.9","1091.84","121","0"
2022-01-11 01:00:00,"8.3","1091.83","120","0"
2022-01-11 02:00:00,"5.9","1091.82","122","0"
2022-01-11 03:00:00,"4.2","1091.82","122","0"
2022-01-11 04:00:00,"1.9","1091.85","121","0"
2022-01-11 05:00:00,"0.2","1091.83","121","0"
2022-01-11 06:00:00,"-2.5","1091.82","121","0"
2022-01-11 07:00:00,"-4.3","1091.84","121","0"
2022-01-11 08:00:00,"-5.9","1091.82","122","0"
2022-01-11 09:00:00,"-4.8","1091.81","121","0"
2022-01-11 10:00:00,"-3.5","1091.84","122","0"
2022-01-11 11:00:00,"-1.6","1091.85","122","0"
2022-01-11 12:00:00,"1","1091.82","122","0"
2022-01-11 13:00:00,"3.3","1091.8","122","0"
2022-01-11 14:00:00,"3.7","1091.8","121","0"
2022-01-11 15:00:00,"4.4","1091.83","121","0"
2022-01-11 16:00:00,"2.9","1091.82","121","0"
2022-01-11 17:00:00,"1.5","1091.82","122","0"
2022-01-11 18:00:00,"0.1","1091.8","121","0"
2022-01-11 19:00:00,"-1.6","1091.81","122","0"
2022-01-11 20:00:00,"-2.9","1091.79","122","0"
2022-01-11 21:00:00,"-3.9","1091.83","122","0"
2022-01-11 22:00:00,"-5","1091.8","122","0"
2022-01-11 23:00:00,"-5.2","1091.82","121","0"
2022-01-12 00:00:00,"-1.6","1091.78","122","0"
2022-01-12 01:00:00,"-0.1","1091.8","122","0"
2022-01-12 02:00:00,"1.8","1091.78","122","0"
2022-01-12 03:00:00,"1.9","1091.77","121","0"
2022-01-12 04:00:00,"2.4","1091.75","122","0"
2022-01-12 05:00:00,"1.7","1091.78","121","0"
2022-01-12 06:00:00,"8","1091.78","122","0"
2022-01-12 07:00:00,"9.9","1091.79","121","0"
2022-01-12 08:00:00,"11.1","1091.79","121","0"
2022-01-12 09:00:00,"13.3","1091.78","121","0"
2022-01-12 10:00:00,"15.1","1091.78","121","0"
2022-01-12 11:00:00,"18.9","1091.78","121","0"
2022-01-12 12:00:00,"21.4","1091.78","122","0"
2022-01-12 13:00:00,"22.5","1091.78","121","0"
2022-01-12 14:00:00,"23.1","1091.78","121","0"
2022-01-12 15:00:00,"24.4","1091.78","121","0"
2022-01-12 16:00:00,"24.2","1091.78","121","0"
2022-01-12 17:00:00,"24","1091.77","121","0"
2022-01-12 18:00:00,"24.2","1091.76","121","0"
2022-01-12 19:00:00,"24.6","1091.75","121","0"
2022-01-12 20:00:00,"24.6","1091.77","121","0"
2022-01-12 21:00:00,"24.8","1091.77","121","0"
2022-01-12 22:00:00,"24.7","1091.77","121","0"
2022-01-12 23:00:00,"25.8","1091.76","121","0"
2022-01-13 00:00:00,"25.4","1091.76","121","0"
2022-01-13 01:00:00,"26.7","1091.74","121","0"
2022-01-13 02:00:00,"27.1","1091.76","121","0"
2022-01-13 03:00:00,"27.1","1091.75","121","0"
2022-01-13 04:00:00,"26","1091.77","120","0"
2022-01-13 05:00:00,"25.6","1091.75","121","0"
2022-01-13 06:00:00,"25.5","1091.76","121","0"
2022-01-13 07:00:00,"25.8","1091.74","120","0"
2022-01-13 08:00:00,"26.3","1091.76","120","0"
2022-01-13 09:00:00,"26.7","1091.74","120","0"
2022-01-13 10:00:00,"26.7","1091.74","121","0"
2022-01-13 11:00:00,"27.6","1091.73","120","0"
2022-01-13 12:00:00,"28.9","1091.73","121","0"
2022-01-13 13:00:00,"30.3","1091.75","121","0"
2022-01-13 14:00:00,"33.6","1091.74","121","0"
2022-01-13 15:00:00,"32.8","1091.73","121","0"
2022-01-13 16:00:00,"31.9","1091.74","120","0"
2022-01-13 17:00:00,"32.1","1091.74","121","0"
2022-01-13 18:00:00,"30.6","1091.74","121","0"
2022-01-13 19:00:00,"30","1091.75",NA,"0"
2022-01-13 20:00:00,"27.7","1091.72","121","0"
2022-01-13 21:00:00,"27.5","1091.72","121","0"
2022-01-13 22:00:00,"24.7","1091.75","121","0"
2022-01-13 23:00:00,"23.5","1091.73","120","0"
2022-01-14 00:00:00,"24.5","1091.73","121","0"
2022-01-14 01:00:00,"25.2","1091.71","120","0"
2022-01-14 02:00:00,"23.5","1091.71","121","0"
2022-01-14 03:00:00,"23.4","1091.71","121","0"
2022-01-14 04:00:00,"24.6","1091.72","121","0"
2022-01-14 05:00:00,"23.6","1091.72","121","0"
2022-01-14 06:00:00,"22.2","1091.74","119","0"
2022-01-14 07:00:00,"21.5","1091.71","121","0"
2022-01-14 08:00:00,"21.5","1091.7","120","0"
2022-01-14 09:00:00,"28.3","1091.68","121","0"
2022-01-14 10:00:00,"30.8","1091.71","121","0"
2022-01-14 11:00:00,"30","1091.7","121","0"
2022-01-14 12:00:00,"29.2","1091.7","121","0"
2022-01-14 13:00:00,"29.6","1091.72","121","0"
2022-01-14 14:00:00,"28.4","1091.75","121","0"
2022-01-14 15:00:00,"26.1","1091.71","121","0"
2022-01-14 16:00:00,"23.2","1091.67","121","0"
2022-01-14 17:00:00,"18.7","1091.71","120","0"
2022-01-14 18:00:00,"15","1091.71","120","0"
2022-01-14 19:00:00,"12.1","1091.65","120","0"
2022-01-14 20:00:00,"9","1091.71","121","0"
2022-01-14 21:00:00,"6.1","1091.69","120","0"
2022-01-14 22:00:00,"2.7","1091.66","121","0"
2022-01-14 23:00:00,"0.6","1091.67","121","0"
2022-01-15 00:00:00,"-1.5","1091.65","121","0"
2022-01-15 01:00:00,"-2.3","1091.68","121","0"
2022-01-15 02:00:00,"-3.9","1091.71","120","0"
2022-01-15 03:00:00,"-5.3","1091.68","121","0"
2022-01-15 04:00:00,"-6.4","1091.61","121","0"
2022-01-15 05:00:00,"-8","1091.68","121","0"
2022-01-15 06:00:00,"-8.3","1091.7","121","0"
2022-01-15 07:00:00,"-10.1","1091.65","120","0"
2022-01-15 08:00:00,"-10.4","1091.66","121","0"
2022-01-15 09:00:00,"-9","1091.64","121","0"
2022-01-15 10:00:00,"-6.7","1091.65","120","0"
2022-01-15 11:00:00,"-4.5","1091.68","121","0"
2022-01-15 12:00:00,"-1","1091.66","121","0"
2022-01-15 13:00:00,"2","1091.67","121","0"
2022-01-15 14:00:00,"2.4","1091.67","120","0"
2022-01-15 15:00:00,"3.2","1091.64","121","0"
2022-01-15 16:00:00,"2.1","1091.66","120","0"
2022-01-15 17:00:00,"0.6","1091.65","121","0"
2022-01-15 18:00:00,"-0.7","1091.65","120","0"
2022-01-15 19:00:00,"-2.5","1091.66","120","0"
2022-01-15 20:00:00,"-4.1","1091.66","121","0"
2022-01-15 21:00:00,"-4.9","1091.64","121","0"
2022-01-15 22:00:00,"-5.8","1091.63","120","0"
2022-01-15 23:00:00,"-7.2","1091.65","120","0"
2022-01-16 00:00:00,"-7.5","1091.64","121","0"
2022-01-16 01:00:00,"-8","1091.65","121","0"
2022-01-16 02:00:00,"-8.2","1091.66","121","0"
2022-01-16 03:00:00,"-9.9","1091.63",NA,"0"
2022-01-16 04:00:00,"-10","1091.62","121","0"
2022-01-16 05:00:00,"-10.5","1091.62","120","0"
2022-01-16 06:00:00,"-12","1091.61","122","0"
2022-01-16 07:00:00,"-11.4","1091.61","121","0"
2022-01-16 08:00:00,"-11.8","1091.61","120","0"
2022-01-16 09:00:00,"-7.6","1091.62","121","0"
2022-01-16 10:00:00,"-2.8","1091.62","121","0"
2022-01-16 11:00:00,"4.8","1091.62","120","0"
2022-01-16 12:00:00,"12.8","1091.62","120","0"
2022-01-16 13:00:00,"17.6","1091.62","121","0"
2022-01-16 14:00:00,"22.1","1091.63","120","0"
2022-01-16 15:00:00,"22.4","1091.64","121","0"
2022-01-16 16:00:00,"19.3","1091.62","120","0"
2022-01-16 17:00:00,"19.5","1091.62","120","0"
2022-01-16 18:00:00,"17.6","1091.6","120","0"
2022-01-16 19:00:00,"16.4","1091.61","120","0"
2022-01-16 20:00:00,"16.5","1091.62","121","0"
2022-01-16 21:00:00,"16.6","1091.62","120","0"
2022-01-16 22:00:00,"16.9","1091.6","120","0"
2022-01-16 23:00:00,"17","1091.61","120","0"
2022-01-17 00:00:00,"17.5","1091.59","120","0"
2022-01-17 01:00:00,"17.8","1091.62","120","0"
2022-01-17 02:00:00,"19","1091.6","121","0"
2022-01-17 03:00:00,"20","1091.58","121","0"
2022-01-17 04:00:00,"20.9","1091.6","120","0"
2022-01-17 05:00:00,"21","1091.62","120","0"
2022-01-17 06:00:00,"21.6","1091.63","121","0"
2022-01-17 07:00:00,"22.2","1091.63","121","0.01"
2022-01-17 08:00:00,"23.9","1091.7","120","0"
2022-01-17 09:00:00,"25.5","1091.65","120","0"
2022-01-17 10:00:00,"26.8","1091.67","120","0"
2022-01-17 11:00:00,"28.5","1091.69","120","0"
2022-01-17 12:00:00,"29.5","1091.7","121","0"
2022-01-17 13:00:00,"31.8","1091.71","120","0"
2022-01-17 14:00:00,"36","1091.69","121","0"
2022-01-17 15:00:00,"35.8","1091.69","120","0"
2022-01-17 16:00:00,"34.9","1091.7","121","0"
2022-01-17 17:00:00,"33.8","1091.68","120","0.01"
2022-01-17 18:00:00,"33.6","1091.68","120","0"
2022-01-17 19:00:00,"33.2","1091.66","119","0"
2022-01-17 20:00:00,"32.8","1091.67","120","0"
2022-01-17 21:00:00,"32.5","1091.7","120","0"
2022-01-17 22:00:00,"29.5","1091.66","120","0"
2022-01-17 23:00:00,"27.4","1091.65","120","0"
2022-01-18 00:00:00,"25.7","1091.66","120","0"
2022-01-18 01:00:00,"24.6","1091.71","120","0"
2022-01-18 02:00:00,"24","1091.67","121","0"
2022-01-18 03:00:00,"22.1","1091.7","120","0"
2022-01-18 04:00:00,"21.1","1091.68","120","0"
2022-01-18 05:00:00,"20.4","1091.66","120","0"
2022-01-18 06:00:00,"18.8","1091.66","120","0"
2022-01-18 07:00:00,"17.7","1091.67","120","0"
2022-01-18 08:00:00,"17.3","1091.69","120","0"
2022-01-18 09:00:00,"16.5","1091.69","120","0"
2022-01-18 10:00:00,"17.6","1091.68","120","0"
2022-01-18 11:00:00,"18.5","1091.68","120","0"
2022-01-18 12:00:00,"16.9","1091.7","120","0"
2022-01-18 13:00:00,"18.6","1091.67","120","0"
2022-01-18 14:00:00,"18.4","1091.64","119","0"
2022-01-18 15:00:00,"18.4","1091.68","120","0"
2022-01-18 16:00:00,"16.1","1091.61","120","0"
2022-01-18 17:00:00,"14","1091.63","119","0"
2022-01-18 18:00:00,"12.5","1091.66","121","0"
2022-01-18 19:00:00,"10.9","1091.65","120","0"
2022-01-18 20:00:00,"9.4","1091.65","120","0"
2022-01-18 21:00:00,"8.2","1091.64","120","0"
2022-01-18 22:00:00,"7.3","1091.64","120","0"
2022-01-18 23:00:00,"4.9","1091.63","120","0"
2022-01-19 00:00:00,"3.6","1091.62","119","0"
2022-01-19 01:00:00,"1.3","1091.62","119","0"
2022-01-19 02:00:00,"-0.8","1091.64","120","0"
2022-01-19 03:00:00,"-0.9","1091.61","120","0"
2022-01-19 04:00:00,"0.1","1091.62","120","0"
2022-01-19 05:00:00,"1.4","1091.63","120","0"
2022-01-19 06:00:00,"2.9","1091.62","120","0"
2022-01-19 07:00:00,"5.7","1091.61","120","0"
2022-01-19 08:00:00,"6.6","1091.61",NA,"0"
2022-01-19 09:00:00,"10.8","1091.62","117","0"
2022-01-19 10:00:00,"13.5","1091.65","120","0"
2022-01-19 11:00:00,"28.5","1091.56","120","0"
2022-01-19 12:00:00,"32.4","1091.57","120","0"
2022-01-19 13:00:00,"32.9","1091.66","120","0"
2022-01-19 14:00:00,"34.2","1091.62","119","0"
2022-01-19 15:00:00,"35.3","1091.6","120","0"
2022-01-19 16:00:00,"35","1091.6","119","0"
2022-01-19 17:00:00,"34.7","1091.61","119","0"
2022-01-19 18:00:00,"33.9","1091.61","119","0"
2022-01-19 19:00:00,"34.8","1091.59","119","0"
2022-01-19 20:00:00,"33.5","1091.61","120","0"
2022-01-19 21:00:00,"33","1091.6","119","0"
2022-01-19 22:00:00,"31.1","1091.61","119","0"
2022-01-19 23:00:00,"29","1091.59","120","0"
2022-01-20 00:00:00,"33.8","1091.61","119","0"
2022-01-20 01:00:00,"28.9","1091.56","120","0"
2022-01-20 02:00:00,"29.4","1091.6","119","0"
2022-01-20 03:00:00,"31.4","1091.58","120","0"
2022-01-20 04:00:00,"33.7","1091.6","119","0"
2022-01-20 05:00:00,"33.3","1091.59","117","0"
2022-01-20 06:00:00,"32.8","1091.59","117","0"
2022-01-20 07:00:00,"30.6","1091.58","120","0"
2022-01-20 08:00:00,"28.4","1091.58","119","0"
2022-01-20 09:00:00,"27","1091.59","119","0"
2022-01-20 10:00:00,"24.7","1091.58",NA,"0"
2022-01-20 11:00:00,"23.2","1091.55","120","0"
2022-01-20 12:00:00,"23.5","1091.6","120","0"
2022-01-20 13:00:00,"24.2","1091.58","120","0"
2022-01-20 14:00:00,"24.5","1091.56","120","0"
2022-01-20 15:00:00,"23.7","1091.57","119","0"
2022-01-20 16:00:00,"20.2","1091.55","120","0"
2022-01-20 17:00:00,"17.3","1091.56","119","0"
2022-01-20 18:00:00,"14.1","1091.56","120","0"
2022-01-20 19:00:00,"12.2","1091.56",NA,"0"
2022-01-20 20:00:00,"10.5","1091.57","119","0"
2022-01-20 21:00:00,"8.4","1091.55","119","0"
2022-01-20 22:00:00,"6.7","1091.56","120","0"
2022-01-20 23:00:00,"5.2","1091.55","119","0"
2022-01-21 00:00:00,"3.3","1091.54","121","0"
2022-01-21 01:00:00,"0.9","1091.55","120","0"
2022-01-21 02:00:00,"-0.2","1091.54","120","0"
2022-01-21 03:00:00,"-1.9","1091.55","120","0"
2022-01-21 04:00:00,"-2.6","1091.53","119","0"
2022-01-21 05:00:00,"-3.8","1091.56","120","0"
2022-01-21 06:00:00,"-4.1","1091.53","120","0"
2022-01-21 07:00:00,"-4.2","1091.53","120","0"
2022-01-21 08:00:00,"-4.5","1091.54","120","0"
2022-01-21 09:00:00,"-1.2","1091.54","120","0"
2022-01-21 10:00:00,"2","1091.57","110","0"
2022-01-21 11:00:00,"5","1091.57","81","0"
2022-01-21 12:00:00,"7.9","1091.57","81","0"
2022-01-21 13:00:00,"9.7","1091.55","81","0"
2022-01-21 14:00:00,"11.4","1091.56","81","0"
2022-01-21 15:00:00,"11.7","1091.55","80","0"
2022-01-21 16:00:00,"10","1091.56","80","0"
2022-01-21 17:00:00,"7.8","1091.57","80","0"
2022-01-21 18:00:00,"5.2","1091.56","80","0"
